date,regime_label,regime_probability
2014-10-07,Transitional,1.0
2014-10-08,Transitional,0.9966739588780755
2014-10-09,Transitional,0.995879929788499
2014-10-10,Transitional,0.9861648742657895
2014-10-13,Transitional,0.9576348986394647
2014-10-14,Transitional,0.927372742101681
2014-10-16,Transitional,0.9154723646396081
2014-10-17,Transitional,0.8987112418013511
2014-10-20,Transitional,0.7607007166362137
2014-10-21,Stable,0.5059857995451319
2014-10-22,Stable,0.7287349420175009
2014-10-27,Stable,0.8395137553318179
2014-10-28,Stable,0.8999836844772608
2014-10-29,Stable,0.9324509328839478
2014-10-30,Stable,0.9473899085982215
2014-10-31,Stable,0.9544605366646399
2014-11-03,Stable,0.9706009611921702
2014-11-05,Stable,0.9781410493511857
2014-11-07,Stable,0.9860667511011887
2014-11-10,Stable,0.9891949347271195
2014-11-11,Stable,0.9903230238377475
2014-11-12,Stable,0.9898440141355123
2014-11-13,Stable,0.9894951213450309
2014-11-14,Stable,0.9885772338344957
2014-11-17,Stable,0.9854869433661513
2014-11-18,Stable,0.9776848678248011
2014-11-19,Stable,0.9608582670713045
2014-11-20,Stable,0.9347669455054513
2014-11-21,Stable,0.8800430927522385
2014-11-24,Stable,0.8773994049619975
2014-11-25,Stable,0.8734088179752655
2014-11-26,Stable,0.8761841497375634
2014-11-27,Stable,0.8676375473890077
2014-11-28,Stable,0.8409724517811337
2014-12-01,Stable,0.8853956459862853
2014-12-02,Stable,0.9044141849137871
2014-12-03,Stable,0.9092636608954429
2014-12-04,Stable,0.9039217975949954
2014-12-05,Stable,0.8886121374001376
2014-12-08,Stable,0.8525509267727356
2014-12-09,Stable,0.8270192776556872
2014-12-10,Stable,0.8051820724781129
2014-12-11,Stable,0.7687485979518515
2014-12-12,Stable,0.6946138751294963
2014-12-15,Stable,0.5689517427213734
2014-12-16,Transitional,0.6876644208833206
2014-12-17,Transitional,0.662808317180634
2014-12-18,Transitional,0.6605614767059266
2014-12-19,Transitional,0.535842675728472
2014-12-22,Transitional,0.5371676017858517
2014-12-23,Transitional,0.619883391941682
2014-12-24,Transitional,0.6758939324837867
2014-12-26,Transitional,0.7019970818634602
2014-12-29,Transitional,0.705934998710676
2014-12-30,Transitional,0.6911903756771247
2014-12-31,Transitional,0.6543420043997275
2015-01-01,Transitional,0.5750112535270043
2015-01-02,Transitional,0.5955672937460993
2015-01-05,Transitional,0.7138328622002874
2015-01-06,Transitional,0.9531008984580811
2015-01-07,Transitional,0.9481639350101566
2015-01-08,Transitional,0.9494655627634744
2015-01-09,Transitional,0.9335514921292362
2015-01-12,Transitional,0.929911139732407
2015-01-13,Transitional,0.9348089016186922
2015-01-14,Transitional,0.9510659383668155
2015-01-15,Transitional,0.9822623485084959
2015-01-16,Transitional,0.952896116144868
2015-01-19,Transitional,0.9414996980665822
2015-01-20,Transitional,0.9377479017044639
2015-01-21,Transitional,0.9239603050488268
2015-01-22,Transitional,0.9235225248540705
2015-01-23,Transitional,0.9362663466046443
2015-01-27,Transitional,0.9633148687193764
2015-01-28,Transitional,0.9635809306629662
2015-01-29,Transitional,0.9726073596938202
2015-01-30,Transitional,0.9964469198776166
2015-02-02,Transitional,0.9925618211769315
2015-02-03,Transitional,0.9930664383947289
2015-02-04,Transitional,0.9776519216019516
2015-02-05,Transitional,0.9643096594522035
2015-02-06,Transitional,0.9587850781217641
2015-02-09,Transitional,0.9497927046542605
2015-02-10,Transitional,0.8996723135152701
2015-02-11,Transitional,0.7913646669824291
2015-02-12,Transitional,0.7184895335808847
2015-02-13,Transitional,0.671176954931692
2015-02-16,Transitional,0.6308069561365444
2015-02-18,Transitional,0.6004204416948579
2015-02-19,Transitional,0.5927408360345522
2015-02-20,Transitional,0.6002152621743247
2015-02-23,Transitional,0.62397686335574
2015-02-24,Transitional,0.6602260044679541
2015-02-25,Transitional,0.7412783849679724
2015-02-26,Transitional,0.8553352150970244
2015-02-27,Transitional,0.976280367445001
2015-03-02,Transitional,0.9764320631252293
2015-03-03,Transitional,0.9832620292748125
2015-03-04,Transitional,0.9869503773961148
2015-03-05,Transitional,0.9864637184035211
2015-03-09,Transitional,0.989428572018537
2015-03-10,Transitional,0.9201237785465018
2015-03-11,Transitional,0.882784133325092
2015-03-12,Transitional,0.8690788818233249
2015-03-13,Transitional,0.8702687100132154
2015-03-16,Transitional,0.8447223868076753
2015-03-17,Transitional,0.8391715969931324
2015-03-18,Transitional,0.839356417113214
2015-03-19,Transitional,0.8564658571726084
2015-03-20,Transitional,0.8538614659358552
2015-03-23,Transitional,0.8531350859763732
2015-03-24,Transitional,0.8595455891815854
2015-03-25,Transitional,0.8780515737866647
2015-03-26,Transitional,0.923742337228515
2015-03-27,Transitional,0.9062813926946519
2015-03-30,Transitional,0.8941971174616111
2015-03-31,Transitional,0.8698318967244781
2015-04-01,Transitional,0.8544813943898003
2015-04-06,Transitional,0.771867954642095
2015-04-07,Transitional,0.7354023501596784
2015-04-08,Transitional,0.7145907182031923
2015-04-09,Transitional,0.7131657757921834
2015-04-10,Transitional,0.6199150802646409
2015-04-13,Transitional,0.5725270878722513
2015-04-15,Transitional,0.5564167910869203
2015-04-16,Transitional,0.5582284061972358
2015-04-17,Transitional,0.5788473644231138
2015-04-20,Transitional,0.5804236413067684
2015-04-21,Transitional,0.5768877368661692
2015-04-22,Transitional,0.5955306857428179
2015-04-23,Transitional,0.6370550206638207
2015-04-24,Transitional,0.7316524715330563
2015-04-27,Transitional,0.8025903893310681
2015-04-28,Transitional,0.8584648279728686
2015-04-29,Transitional,0.8449225489728373
2015-04-30,Transitional,0.8480263600409252
2015-05-04,Transitional,0.8699344878070344
2015-05-05,Transitional,0.9091215970417984
2015-05-06,Transitional,0.9914416091528795
2015-05-07,Transitional,0.9915242662913651
2015-05-08,Transitional,0.9912247013643933
2015-05-11,Transitional,0.9907783881142279
2015-05-12,Transitional,0.9897407774661132
2015-05-13,Transitional,0.9576728322483568
2015-05-14,Stable,0.6037864985520042
2015-05-15,Stable,0.5625858112642794
2015-05-18,Stable,0.6426405740480563
2015-05-19,Stable,0.7184074602452586
2015-05-20,Stable,0.7538417590838863
2015-05-21,Stable,0.7745539969085113
2015-05-22,Stable,0.7775464365046877
2015-05-25,Stable,0.766736161827495
2015-05-26,Stable,0.7416046628127814
2015-05-27,Stable,0.6813574935495331
2015-05-28,Stable,0.6036019968166915
2015-05-29,Stable,0.5357044029496472
2015-06-01,Stable,0.6572023903735178
2015-06-02,Stable,0.8637210522801497
2015-06-03,Stable,0.7672684243797542
2015-06-04,Stable,0.6203790760410282
2015-06-05,Stable,0.5525083789127531
2015-06-08,Stable,0.502650151923242
2015-06-09,Stable,0.5349714679916476
2015-06-10,Stable,0.5420167479566107
2015-06-11,Stable,0.5450487751416458
2015-06-12,Stable,0.6660610435157797
2015-06-15,Stable,0.7738878422709734
2015-06-16,Stable,0.8301694437000494
2015-06-17,Stable,0.862655082873675
2015-06-18,Stable,0.8749906231367325
2015-06-19,Stable,0.8783572592284766
2015-06-22,Stable,0.8733256271662626
2015-06-23,Stable,0.9329013132198498
2015-06-24,Stable,0.9612290905464279
2015-06-25,Stable,0.9746242919290018
2015-06-26,Stable,0.9816000892966248
2015-06-29,Stable,0.9858336712822319
2015-06-30,Stable,0.988514999293858
2015-07-01,Stable,0.988141786087839
2015-07-02,Stable,0.9909751857211047
2015-07-03,Stable,0.9911545268032015
2015-07-06,Stable,0.9899832595131036
2015-07-07,Stable,0.9861584932151191
2015-07-08,Stable,0.9774060027024941
2015-07-09,Stable,0.9797547985821468
2015-07-10,Stable,0.9775420880552217
2015-07-13,Stable,0.9746962473261865
2015-07-14,Stable,0.9690568544491049
2015-07-15,Stable,0.9586448610506153
2015-07-16,Stable,0.9346749048265014
2015-07-17,Stable,0.9273309815973869
2015-07-20,Stable,0.9091797718088167
2015-07-21,Stable,0.8717343863884902
