date,regime_label,regime_probability
2014-10-07,Transitional,1.0
2014-10-08,Transitional,0.9788219526086505
2014-10-09,Transitional,0.9757340224932749
2014-10-10,Transitional,0.9532407022848208
2014-10-13,Transitional,0.8433311139165978
2014-10-14,Transitional,0.771278899614367
2014-10-15,Transitional,0.7266996328839617
2014-10-16,Transitional,0.7262287861461202
2014-10-17,Transitional,0.7387931299171594
2014-10-20,Stable,0.5929504830309259
2014-10-21,Stable,0.8045213240782301
2014-10-22,Stable,0.9013240848130479
2014-10-27,Stable,0.946624678559811
2014-10-28,Stable,0.9675780388928908
2014-10-29,Stable,0.9760616039765382
2014-10-30,Stable,0.9781716195599869
2014-10-31,Stable,0.974970073483344
2014-11-03,Stable,0.9825437682755845
2014-11-05,Stable,0.9842064145271159
2014-11-07,Stable,0.9808881006233209
2014-11-10,Stable,0.9861106579946917
2014-11-11,Stable,0.9880164990549883
2014-11-12,Stable,0.9866417126819462
2014-11-13,Stable,0.9814205058202652
2014-11-14,Stable,0.9696255583916462
2014-11-17,Stable,0.9656270124614528
2014-11-18,Stable,0.964919567393178
2014-11-19,Stable,0.9695212326587119
2014-11-20,Stable,0.9685019119375379
2014-11-21,Stable,0.9656047223203822
2014-11-24,Stable,0.9716496742008774
2014-11-25,Stable,0.9806053576837429
2014-11-26,Stable,0.9866524925243277
2014-11-27,Stable,0.9885869955853789
2014-11-28,Stable,0.9878749651605541
2014-12-01,Stable,0.9873199703341746
2014-12-02,Stable,0.986328525019788
2014-12-03,Stable,0.9842668331622382
2014-12-04,Stable,0.9847933064936794
2014-12-05,Stable,0.9842342001466022
2014-12-08,Stable,0.9783423284950346
2014-12-09,Stable,0.9852831251461737
2014-12-10,Stable,0.98708863136002
2014-12-11,Stable,0.9858123823618834
2014-12-12,Stable,0.979793059435703
2014-12-15,Stable,0.9658273310636264
2014-12-16,Stable,0.9480675236512378
2014-12-17,Stable,0.9479972281276957
2014-12-18,Stable,0.9361749775586795
2014-12-19,Stable,0.9256143641509207
2014-12-22,Stable,0.9011343233190383
2014-12-23,Stable,0.9298076927765444
2014-12-24,Stable,0.940442762350386
2014-12-26,Stable,0.9642696271248532
2014-12-29,Stable,0.9741004689135477
2014-12-30,Stable,0.9756107564936934
2014-12-31,Stable,0.9706299929253932
2015-01-01,Stable,0.9581124830379497
2015-01-02,Stable,0.9273646578583359
2015-01-05,Stable,0.8991305347458414
2015-01-06,Stable,0.8547331555791665
2015-01-07,Stable,0.8309531614547306
2015-01-08,Stable,0.7660600711763598
2015-01-09,Stable,0.7579707434507605
2015-01-12,Stable,0.737026540561729
2015-01-13,Stable,0.6961517741832531
2015-01-14,Stable,0.6000221904330375
2015-01-15,Transitional,0.6163660859131493
2015-01-16,Transitional,0.5783487670731028
2015-01-19,Transitional,0.5720804706162114
2015-01-20,Transitional,0.6085761628807828
2015-01-21,Transitional,0.6327069430635867
2015-01-22,Transitional,0.7139290744781439
2015-01-23,Transitional,0.9050162349704146
2015-01-27,Transitional,0.9798950808797907
2015-01-28,Transitional,0.982104479265467
2015-01-29,Transitional,0.9863095680426053
2015-01-30,Transitional,0.8830635892457993
2015-02-02,Stable,0.7287933458640583
2015-02-03,Stable,0.6622218285962144
2015-02-04,Stable,0.5567614947722886
2015-02-05,Stable,0.517782580903748
2015-02-06,Stable,0.5110480596969682
2015-02-09,Stable,0.5870111183017606
2015-02-10,Stable,0.6838951371865325
2015-02-11,Stable,0.7751204930066293
2015-02-12,Stable,0.8125896927721405
2015-02-13,Stable,0.8705560353622323
2015-02-16,Stable,0.9117299215621851
2015-02-18,Stable,0.9259246833135558
2015-02-19,Stable,0.9265015503809226
2015-02-20,Stable,0.9108145681476699
2015-02-23,Stable,0.8772589502179488
2015-02-24,Stable,0.8095698665469858
2015-02-25,Stable,0.6573179238506109
2015-02-26,Stable,0.529363720695887
2015-02-27,Stable,0.586310286288101
2015-03-02,Stable,0.6929131375082044
2015-03-03,Stable,0.6652527174307786
2015-03-04,Stable,0.6794646796228238
2015-03-05,Stable,0.6717041702260133
2015-03-09,Stable,0.6361723123696906
2015-03-10,Stable,0.6464517946503839
2015-03-11,Stable,0.8031045789254848
2015-03-12,Stable,0.875712717436143
2015-03-13,Stable,0.9065133673681638
2015-03-16,Stable,0.934526793716849
2015-03-17,Stable,0.9495477151831679
2015-03-18,Stable,0.9529697806136236
2015-03-19,Stable,0.9453609035686973
2015-03-20,Stable,0.9367492243862806
2015-03-23,Stable,0.9093853550340053
2015-03-24,Stable,0.8638932124841446
2015-03-25,Stable,0.7991004941864447
2015-03-26,Stable,0.6633576365092334
2015-03-27,Stable,0.6950808776926519
2015-03-30,Stable,0.69827435967792
2015-03-31,Stable,0.771212937546
2015-04-01,Stable,0.8550645201004311
2015-04-06,Stable,0.9115156294902149
2015-04-07,Stable,0.9351135777088536
2015-04-08,Stable,0.9400634232725639
2015-04-09,Stable,0.930036924573335
2015-04-10,Stable,0.9456693578471261
2015-04-13,Stable,0.9657028601546748
2015-04-15,Stable,0.9742346376839693
2015-04-16,Stable,0.9783998048159384
