date,regime_label,regime_probability
2014-10-07,Stable,1.0
2014-10-08,Stable,0.9940887195294554
2014-10-09,Stable,0.9829348407155183
2014-10-10,Stable,0.9797262640599003
2014-10-13,Stable,0.9834428045311816
2014-10-14,Stable,0.9825052660052659
2014-10-16,Stable,0.9770988699307362
2014-10-17,Stable,0.9834267714400521
2014-10-20,Stable,0.9848875087633698
2014-10-21,Stable,0.9896039536492965
2014-10-22,Stable,0.9916729532103251
2014-10-27,Stable,0.9932149544111902
2014-10-28,Stable,0.9925405014431746
2014-10-29,Stable,0.9896050331573248
2014-10-30,Stable,0.9849661412681787
2014-10-31,Stable,0.9796408117137726
2014-11-03,Stable,0.9899769150206674
2014-11-05,Stable,0.9946250910396656
2014-11-07,Stable,0.9966914301411813
2014-11-10,Stable,0.997623669591495
2014-11-11,Stable,0.9980024821868638
2014-11-12,Stable,0.9981076967096918
2014-11-13,Stable,0.9980231614328561
2014-11-14,Stable,0.9980438503024943
2014-11-17,Stable,0.9979524006976528
2014-11-18,Stable,0.9978400290556958
2014-11-19,Stable,0.9974031839641085
2014-11-20,Stable,0.9973175854687353
2014-11-21,Stable,0.9965762727568604
2014-11-24,Stable,0.9964799109651206
2014-11-25,Stable,0.9960298809864224
2014-11-26,Stable,0.9967194147662599
2014-11-27,Stable,0.9964399525106625
2014-11-28,Stable,0.9950287844797915
2014-12-01,Stable,0.9951553729592577
2014-12-02,Stable,0.9944649000031122
2014-12-03,Stable,0.9926217184382979
2014-12-04,Stable,0.9875751835625957
2014-12-05,Stable,0.9762465311083685
2014-12-08,Stable,0.9539802588395244
2014-12-09,Stable,0.9414668701426705
2014-12-10,Stable,0.936593821117321
2014-12-11,Stable,0.9177021779907368
2014-12-12,Stable,0.8927531276065809
2014-12-15,Stable,0.8634712725134334
2014-12-16,Stable,0.7951693183511037
2014-12-17,Stable,0.8015942851148146
2014-12-18,Stable,0.7944706309477959
2014-12-19,Stable,0.8091191014291825
2014-12-22,Stable,0.812234145049023
2014-12-23,Stable,0.8170651088935245
2014-12-24,Stable,0.8142646640110722
2014-12-26,Stable,0.819689764779693
2014-12-29,Stable,0.8064220972610446
2014-12-30,Stable,0.7708779607245336
2014-12-31,Stable,0.6854915571933475
2015-01-02,Stable,0.503330461789708
2015-01-05,Stable,0.6333054463379836
2015-01-06,Transitional,0.9213742084000088
2015-01-07,Transitional,0.8271100852590257
2015-01-08,Transitional,0.7817045885742125
2015-01-09,Transitional,0.6749809427248116
2015-01-12,Transitional,0.6219008642272996
2015-01-13,Transitional,0.6032035113662388
2015-01-14,Transitional,0.6078049723428446
2015-01-15,Transitional,0.6384292320946143
2015-01-16,Stable,0.5857415816912438
2015-01-19,Stable,0.6856629912416814
2015-01-20,Stable,0.7306603884525092
2015-01-21,Stable,0.8554425778276811
2015-01-22,Stable,0.9137059862065477
2015-01-23,Stable,0.939920747007144
2015-01-27,Stable,0.9566370311954974
2015-01-28,Stable,0.9671196927864347
2015-01-29,Stable,0.9689642302412488
2015-01-30,Stable,0.964228336850307
2015-02-02,Stable,0.9785645314693486
2015-02-03,Stable,0.9845308834999059
2015-02-04,Stable,0.9873346669360599
2015-02-05,Stable,0.9874254724137778
2015-02-06,Stable,0.9838067950829247
2015-02-09,Stable,0.9778246735025089
2015-02-10,Stable,0.9855130943897955
2015-02-11,Stable,0.9884486312966733
2015-02-12,Stable,0.9894477822466821
2015-02-13,Stable,0.9905571982905488
2015-02-16,Stable,0.9927041742789808
2015-02-18,Stable,0.9923396486190503
2015-02-19,Stable,0.9906460409802561
2015-02-20,Stable,0.9853806653262356
2015-02-23,Stable,0.978793720898621
2015-02-24,Stable,0.9731720132581793
2015-02-25,Stable,0.9577448677383122
2015-02-26,Stable,0.9220083446916162
2015-02-27,Stable,0.8877828097227173
2015-03-02,Stable,0.8892096330672513
2015-03-03,Stable,0.8947671132215818
2015-03-04,Stable,0.8870638898170731
2015-03-05,Stable,0.8766563147020562
2015-03-09,Stable,0.8436914513139028
2015-03-10,Stable,0.8836954146375811
2015-03-11,Stable,0.9058133566446499
2015-03-12,Stable,0.9117515451602052
2015-03-13,Stable,0.9118207961838208
2015-03-16,Stable,0.9339855938578118
2015-03-17,Stable,0.9416889523378443
2015-03-18,Stable,0.9478296965401112
2015-03-19,Stable,0.9469898702302926
2015-03-20,Stable,0.9411988286891511
2015-03-23,Stable,0.9322998734544421
2015-03-24,Stable,0.9088803156724021
2015-03-25,Stable,0.8551467511023015
2015-03-26,Stable,0.7390080876249464
2015-03-27,Stable,0.7677705121217707
2015-03-30,Stable,0.7721106183225
2015-03-31,Stable,0.8229697122264453
2015-04-01,Stable,0.8420625830762886
2015-04-06,Stable,0.8595959676613534
2015-04-07,Stable,0.8676776893608111
2015-04-08,Stable,0.8593269542310417
2015-04-09,Stable,0.8350852291521743
2015-04-10,Stable,0.7896872409938166
2015-04-13,Stable,0.6844756050391141
2015-04-16,Transitional,0.5149331755071866
2015-04-17,Transitional,0.5945001956949341
2015-04-20,Transitional,0.6499796449193375
2015-04-21,Transitional,0.6342586030610714
2015-04-22,Transitional,0.6247847609632925
2015-04-23,Transitional,0.6358495218654107
2015-04-24,Transitional,0.6724069847471065
2015-04-27,Transitional,0.699055388807341
2015-04-28,Transitional,0.7178763335070892
2015-04-29,Transitional,0.753733488017668
2015-04-30,Transitional,0.8183847887290404
2015-05-04,Transitional,0.9112291088748523
2015-05-05,Transitional,0.935931643995701
2015-05-06,Transitional,0.9951966983950615
2015-05-07,Transitional,0.9915092996864179
2015-05-08,Transitional,0.9921904989266369
2015-05-11,Transitional,0.9901799959929177
2015-05-12,Transitional,0.9844611711700211
2015-05-13,Transitional,0.7442660646548287
2015-05-14,Stable,0.5578560649262704
2015-05-15,Stable,0.6983726126388619
2015-05-18,Stable,0.7649676297566995
2015-05-19,Stable,0.8531719729388647
2015-05-20,Stable,0.8925494915957278
2015-05-21,Stable,0.9130786625926166
2015-05-22,Stable,0.9177563801363506
2015-05-25,Stable,0.9109075086365512
2015-05-26,Stable,0.908570557725483
2015-05-27,Stable,0.8948132069959187
2015-05-28,Stable,0.8580084900424452
2015-05-29,Stable,0.7779971503963772
2015-06-01,Stable,0.7214072910368872
2015-06-02,Stable,0.5914417795173571
2015-06-03,Stable,0.6449821212301015
2015-06-04,Stable,0.7350253339197887
2015-06-05,Stable,0.7730976723022382
2015-06-08,Stable,0.7852766319439264
2015-06-09,Stable,0.7950762090544212
2015-06-10,Stable,0.7873823637711076
2015-06-11,Stable,0.784330753511523
2015-06-12,Stable,0.8936789275114396
2015-06-15,Stable,0.9426472169560437
2015-06-16,Stable,0.9652570733281377
2015-06-17,Stable,0.9751870670172775
2015-06-18,Stable,0.9788946094234335
2015-06-19,Stable,0.9823464479527272
2015-06-22,Stable,0.982254361559486
2015-06-23,Stable,0.990352248760717
2015-06-24,Stable,0.9939372694711253
2015-06-25,Stable,0.9955420201950431
2015-06-26,Stable,0.9959386734140699
2015-06-29,Stable,0.9953338053847813
2015-06-30,Stable,0.9955751278909393
2015-07-01,Stable,0.9951034283946874
2015-07-02,Stable,0.995599147696482
2015-07-03,Stable,0.994784799386216
2015-07-06,Stable,0.9924777237347581
2015-07-07,Stable,0.987300505408441
2015-07-08,Stable,0.975934542069129
2015-07-09,Stable,0.9843072754146515
2015-07-10,Stable,0.9885206747988835
2015-07-13,Stable,0.9891727557486977
2015-07-14,Stable,0.9918361629701841
2015-07-15,Stable,0.9917974228571915
2015-07-16,Stable,0.9911416120685953
2015-07-17,Stable,0.9908798926189241
2015-07-20,Stable,0.9874447379517456
2015-07-21,Stable,0.9787535395316548
2015-07-22,Stable,0.9703525961441625
2015-07-23,Stable,0.9645194267832512
2015-07-24,Stable,0.9527142510157907
2015-07-27,Stable,0.9386029764837557
2015-07-28,Stable,0.9637918948776781
2015-07-29,Stable,0.9759211371838522
2015-07-30,Stable,0.9806553702880302
2015-07-31,Stable,0.9810995367174123
2015-08-03,Stable,0.9854393202807957
2015-08-04,Stable,0.9852134273807341
2015-08-05,Stable,0.981457125290469
2015-08-06,Stable,0.9728426381861411
2015-08-07,Stable,0.9522629567305577
2015-08-10,Stable,0.910669400078139
2015-08-11,Stable,0.8367553424956325
2015-08-12,Stable,0.7386607636457165
2015-08-13,Stable,0.6919777417633233
2015-08-14,Stable,0.5810963980489894
2015-08-17,Stable,0.5673668753714924
2015-08-18,Stable,0.5313732807680739
2015-08-19,Stable,0.5501980024593731
2015-08-20,Transitional,0.725626406663138
2015-08-21,Transitional,0.7591836410383289
2015-08-24,Transitional,0.6940191416900714
2015-08-25,Transitional,0.8905985181830373
2015-08-26,Transitional,0.9540928349922074
2015-08-27,Transitional,0.9765217300351843
2015-08-28,Transitional,0.9846184621501219
2015-08-31,Transitional,0.9889546223779913
2015-09-01,Transitional,0.9963518819335838
2015-09-02,Transitional,0.9945897545901643
2015-09-03,Transitional,0.9943585528012437
2015-09-04,Transitional,0.9945981094544805
2015-09-07,Transitional,0.9722332980310346
2015-09-08,Transitional,0.9356140940109626
2015-09-09,Transitional,0.8384643571931057
2015-09-10,Stable,0.5906708823691131
2015-09-11,Stable,0.5404451371430286
2015-09-14,Stable,0.5963437999630938
2015-09-15,Stable,0.6420039634512201
2015-09-16,Stable,0.6654037605024563
2015-09-18,Stable,0.6760504787922811
2015-09-21,Stable,0.6811288155727602
2015-09-22,Stable,0.6621077305693394
2015-09-23,Stable,0.7693368824790751
2015-09-24,Stable,0.8189649839953662
2015-09-28,Stable,0.8375218672117989
2015-09-29,Stable,0.8561375740128492
2015-09-30,Stable,0.8599992066984135
2015-10-01,Stable,0.8713377278066848
2015-10-05,Stable,0.8662496411406139
2015-10-06,Stable,0.9317190672887513
2015-10-07,Stable,0.9626320604139245
2015-10-08,Stable,0.9762473856328446
2015-10-09,Stable,0.985081137626193
2015-10-12,Stable,0.9903640663224742
2015-10-13,Stable,0.9939916405055871
2015-10-14,Stable,0.9954174430051986
2015-10-15,Stable,0.9958076918993404
2015-10-16,Stable,0.9966093665252272
2015-10-19,Stable,0.9973543940686039
2015-10-20,Stable,0.9976910663567266
2015-10-21,Stable,0.9977363422383249
2015-10-23,Stable,0.9974667623188379
