date,regime_label,regime_probability
2014-10-07,Volatile,1.0
2014-10-08,Volatile,0.9995221625258683
2014-10-09,Volatile,0.8988064124783982
2014-10-10,Volatile,0.9101571703982552
2014-10-13,Stable,0.7481309814912392
2014-10-14,Stable,0.9335803558024867
2014-10-15,Stable,0.9652293310930301
2014-10-16,Stable,0.9661278755149938
2014-10-17,Stable,0.9658497701617119
2014-10-20,Stable,0.9570255656320062
2014-10-21,Stable,0.9561816980569016
2014-10-22,Stable,0.9629683562889145
2014-10-27,Stable,0.9604171733314074
2014-10-28,Stable,0.9308583949773532
2014-10-29,Stable,0.8060909935108975
2014-10-30,Stable,0.8154970335477684
2014-10-31,Stable,0.7681182520160207
2014-11-03,Stable,0.910070431131492
2014-11-05,Stable,0.9458339174367034
2014-11-07,Stable,0.9561483083880449
2014-11-10,Stable,0.9649882141943344
2014-11-11,Stable,0.9583090888589726
2014-11-12,Stable,0.9581195821713261
2014-11-13,Stable,0.9354720850165315
2014-11-14,Stable,0.9611153742061452
2014-11-17,Stable,0.9634146968293938
2014-11-18,Stable,0.9584991276276881
2014-11-19,Stable,0.9527358951962953
2014-11-20,Stable,0.9031314127328843
2014-11-21,Stable,0.7843624946543284
2014-11-24,Stable,0.6486361405299194
2014-11-25,Stable,0.8877064218762528
2014-11-26,Stable,0.9448996156504559
2014-11-27,Stable,0.9403939120491711
2014-11-28,Stable,0.9583816362703433
2014-12-01,Stable,0.9463722308834533
2014-12-02,Stable,0.8742602753972574
2014-12-03,Stable,0.9161693361988923
2014-12-04,Stable,0.8484902297927612
2014-12-05,Stable,0.6086281877562105
2014-12-08,Transitional,0.9101965262408815
2014-12-09,Stable,0.7381321561871401
2014-12-10,Stable,0.8832038941276877
2014-12-11,Stable,0.859696017446874
2014-12-12,Stable,0.9342080793890521
2014-12-15,Stable,0.9560107845928948
2014-12-16,Stable,0.9627621108147246
2014-12-17,Stable,0.9628022115907606
2014-12-18,Stable,0.9413346121941654
2014-12-19,Stable,0.9307326019874724
2014-12-22,Stable,0.9501715860442468
2014-12-23,Stable,0.9203574730404586
2014-12-24,Stable,0.8851257894376642
2014-12-26,Stable,0.937521448233243
2014-12-29,Stable,0.9625924840562966
2014-12-30,Stable,0.9671738241445946
2014-12-31,Stable,0.9666042576927998
2015-01-01,Stable,0.9566764386071697
2015-01-02,Stable,0.9081832999233134
2015-01-05,Stable,0.9171590786426449
2015-01-06,Stable,0.8575450082284795
2015-01-07,Stable,0.8752264534319356
2015-01-08,Stable,0.724126941582447
2015-01-09,Transitional,0.9396477023614028
2015-01-12,Stable,0.5005298629267346
2015-01-13,Stable,0.7662514595908576
2015-01-14,Stable,0.8515171378897717
2015-01-15,Stable,0.9406384407284721
2015-01-16,Stable,0.9545107301850336
2015-01-19,Stable,0.9530542968864388
2015-01-20,Stable,0.9331440178453777
2015-01-21,Stable,0.8708118543596116
2015-01-22,Stable,0.8829422290676596
2015-01-23,Stable,0.8152889850739424
