sector,week,return_5d,return_10d,speech_count,return_time
Banking,2021-07-26/2021-08-01,0.0346748810972779,0.049477634906779804,1,~1 Week
Banking,2021-08-02/2021-08-08,0.00961412599405139,0.004386289608734379,3,~1 Week
Banking,2021-08-16/2021-08-22,0.0019697631278601663,0.029642355246474166,1,~2 Weeks
Banking,2021-08-23/2021-08-29,0.02823971396470477,0.013069032880724134,2,~1 Week
Banking,2021-09-06/2021-09-12,0.013089867947086,0.018675101270866235,1,~1 Week
Banking,2021-09-20/2021-09-26,-0.023357779563426134,-0.009270165716442133,2,~1 Week
Banking,2021-09-27/2021-10-03,-0.021000741012306066,-0.0003388439350481669,2,~1 Week
Banking,2021-10-04/2021-10-10,0.030688417379761915,0.05986383246549115,2,1-2 Weeks
Banking,2021-10-11/2021-10-17,0.03901293318416525,0.05410046882965684,3,~1 Week
Banking,2021-10-18/2021-10-24,0.027400407204062116,0.0010303193959591808,6,~1 Week
Banking,2021-11-08/2021-11-14,-0.02105191179419977,-0.047075878018733565,8,1-2 Weeks
Banking,2021-11-15/2021-11-21,-0.030837262230592945,-0.04558326920705176,10,~1 Week
Banking,2021-11-22/2021-11-28,-0.016341681982286957,0.005654651391472738,7,~1 Week
Banking,2021-11-29/2021-12-05,0.0037862791430652003,0.024549483407139645,6,~2 Weeks
Banking,2021-12-06/2021-12-12,-0.020632967078279475,-0.05247960445651009,5,1-2 Weeks
Banking,2021-12-13/2021-12-19,-0.015404236447777933,0.005578899580842733,1,~1 Week
Banking,2021-12-20/2021-12-26,0.021338223855288264,0.08375605979855727,1,~2 Weeks
Banking,2022-01-24/2022-01-30,0.033765954353366566,0.02410539362939543,1,~1 Week
Banking,2022-02-14/2022-02-20,-0.031146344113775398,-0.1256033851028644,2,~2 Weeks
Banking,2022-02-21/2022-02-27,-0.055347448224312173,-0.058864436352566406,3,~1 Week
Banking,2022-03-14/2022-03-20,-0.030039997213653566,0.019907982379288664,1,~1 Week
Banking,2022-03-21/2022-03-27,0.021038150283140978,0.06805964416942373,3,~2 Weeks
Banking,2022-04-04/2022-04-10,-0.016681650578426504,-0.05020600107518453,1,~2 Weeks
Banking,2022-04-18/2022-04-24,0.005592881909444999,-0.041783175671341634,1,~2 Weeks
Banking,2022-05-02/2022-05-08,-0.036424824668786666,-0.0027959877485562337,1,~1 Week
Banking,2022-05-23/2022-05-29,0.03126281792519381,0.008156198474618289,3,~1 Week
Banking,2022-05-30/2022-06-05,-0.018246208473098314,-0.0694082457690402,2,~2 Weeks
Banking,2022-06-13/2022-06-19,0.038466244537718734,0.03292274274743593,2,~1 Week
Banking,2022-06-20/2022-06-26,0.0023090124447031853,0.049383744621839754,2,~2 Weeks
Banking,2022-07-04/2022-07-10,-0.014536418162303699,0.03379062968947966,1,1-2 Weeks
Banking,2022-07-11/2022-07-17,0.0321874782339018,0.07002294396747054,1,1-2 Weeks
Banking,2022-07-18/2022-07-24,0.024404307127049534,0.05766416571060437,1,1-2 Weeks
Banking,2022-07-25/2022-07-31,0.010135393524001734,0.05818157055104243,1,~2 Weeks
Banking,2022-08-01/2022-08-07,0.04755978240039856,0.028163818588769665,1,~1 Week
Banking,2022-08-15/2022-08-21,-0.015509191882991968,-0.013048044989331134,2,~1 Week
Banking,2022-08-22/2022-08-28,0.018253194004328933,0.03395374487938793,2,1-2 Weeks
Banking,2022-08-29/2022-09-04,0.03449788359876307,0.06076827626651977,1,1-2 Weeks
Banking,2022-09-05/2022-09-11,0.03008206128285422,0.01652928593868048,3,~1 Week
Banking,2022-09-19/2022-09-25,-0.021073770848595366,-0.011188420946039833,1,~1 Week
Banking,2022-09-26/2022-10-02,0.02453035870232555,0.018103896667523798,4,~1 Week
Banking,2022-10-03/2022-10-09,-0.02162180997527751,0.014399648128927979,3,~1 Week
Banking,2022-10-10/2022-10-16,0.026271577083860714,0.048227429387351445,4,1-2 Weeks
Banking,2022-10-17/2022-10-23,0.016888658595797634,0.027003023593084863,1,1-2 Weeks
Banking,2022-10-24/2022-10-30,0.010026187448134133,0.03982221450335697,1,~2 Weeks
Banking,2022-10-31/2022-11-06,0.029050237353743236,0.0370280890526828,2,~1 Week
Banking,2022-11-07/2022-11-13,0.021803392524069407,0.027774272770078292,5,~1 Week
Banking,2022-11-14/2022-11-20,0.006615270433581582,0.015510842486855783,9,1-2 Weeks
Banking,2022-11-21/2022-11-27,0.00012349128964849997,0.002824042082528878,3,~2 Weeks
Banking,2022-11-28/2022-12-04,-0.0019651220472909664,0.004555524455630133,9,1-2 Weeks
Banking,2022-12-05/2022-12-11,0.009789984297101689,-0.017154866515141722,3,1-2 Weeks
Banking,2022-12-19/2022-12-25,0.006906564286424883,-0.0005909567343414501,2,~1 Week
Banking,2023-01-02/2023-01-08,0.004031589790461966,0.0165215211941649,1,~2 Weeks
Banking,2023-01-09/2023-01-15,0.011847684201563666,0.03637527600878567,2,~2 Weeks
Banking,2023-01-16/2023-01-22,-0.0427018934364194,-0.012885323563172511,3,~1 Week
Banking,2023-01-23/2023-01-29,0.03741632358794323,0.0335003124034938,1,~1 Week
Banking,2023-02-06/2023-02-12,0.0064134476727689335,-0.022704372018139466,3,~2 Weeks
Banking,2023-02-13/2023-02-19,-0.027174412450853166,-0.02628087112541909,3,~1 Week
Banking,2023-02-20/2023-02-26,0.028314466264855533,-0.011644254410800832,2,~1 Week
Banking,2023-02-27/2023-03-05,-0.0071060886996817335,-0.02607420634655691,3,~2 Weeks
Banking,2023-03-06/2023-03-12,-0.04575089027078257,-0.027251841545235203,1,~1 Week
Banking,2023-03-13/2023-03-19,0.0161568594157265,0.014496041110984001,1,~1 Week
Banking,2023-03-20/2023-03-26,0.034932468207095,0.059598559000842495,1,1-2 Weeks
Banking,2023-03-27/2023-04-02,0.028333262139871515,0.04540886952792503,4,1-2 Weeks
Banking,2023-04-03/2023-04-09,0.0238669155928775,0.02859071766329953,1,~1 Week
Banking,2023-04-10/2023-04-16,-0.008580636095932,0.0146732293056561,2,1-2 Weeks
Banking,2023-04-17/2023-04-23,0.01670535144120359,0.014888283774577417,4,~1 Week
Banking,2023-04-24/2023-04-30,-0.0007809109931151333,0.0143390800711508,1,~2 Weeks
Banking,2023-05-01/2023-05-07,0.023585608783002667,0.028286558277167834,1,~1 Week
Banking,2023-05-08/2023-05-14,0.005172768172757492,-0.0027493770297312083,4,~1 Week
Banking,2023-05-15/2023-05-21,-0.006733636162715533,-0.009121643278522789,3,~1 Week
Banking,2023-05-22/2023-05-28,-0.0007491772099939336,-0.0014993316661431504,2,1-2 Weeks
Banking,2023-05-29/2023-06-04,-0.0026834455806893,-0.0062253646682458,2,1-2 Weeks
Banking,2023-06-12/2023-06-18,0.0022655345136141005,0.036578051890213036,1,~2 Weeks
Banking,2023-06-19/2023-06-25,0.02649652041282582,0.020352388137604344,3,~1 Week
Banking,2023-06-26/2023-07-02,0.015186880866407368,0.0020548934856173006,1,~1 Week
Banking,2023-07-10/2023-07-16,0.025490372339500866,0.02688165058657843,2,~1 Week
Banking,2023-07-17/2023-07-23,0.013560284771957767,0.0048299547281383,1,~1 Week
Banking,2023-07-24/2023-07-30,-0.011149976403574034,-0.026193621649527533,1,1-2 Weeks
Banking,2023-07-31/2023-08-06,-0.015160290407153401,-0.02172175646700057,1,~1 Week
Banking,2023-08-07/2023-08-13,-0.016497489058720966,-0.025517203332965466,1,1-2 Weeks
Banking,2023-08-21/2023-08-27,0.006157089392775545,0.0162181306089755,3,1-2 Weeks
Banking,2023-09-04/2023-09-10,0.023332093910645797,-0.0267305759535985,1,~1 Week
Banking,2023-09-11/2023-09-17,-0.0489179476797774,-0.06155868721974663,1,~1 Week
Banking,2023-09-18/2023-09-24,-0.0003742711390690334,-0.012445211478719534,3,~2 Weeks
Banking,2023-09-25/2023-10-01,-0.001907525319088275,0.0053601395811207165,4,1-2 Weeks
Banking,2023-10-02/2023-10-08,-0.0018811453739986416,-0.0034235871685255916,4,1-2 Weeks
Banking,2023-10-09/2023-10-15,0.003184160499370217,-0.02514266426360255,4,~2 Weeks
Banking,2023-10-16/2023-10-22,-0.031810839876397635,-0.02102773201581098,7,~1 Week
Banking,2023-10-23/2023-10-29,0.009171795900383617,0.02108524468712941,4,1-2 Weeks
Banking,2023-10-30/2023-11-05,0.013477415944355234,0.011479274337089167,2,~1 Week
Banking,2023-11-06/2023-11-12,0.0031770411083428965,0.0018753117848433999,10,~1 Week
Banking,2023-11-13/2023-11-19,0.0010861125642950076,0.03201921182736629,9,~2 Weeks
Banking,2023-11-20/2023-11-26,0.02623138034673975,0.08169900686457407,6,~2 Weeks
Banking,2023-11-27/2023-12-03,0.06695772619258229,0.0805084311189346,9,~1 Week
Banking,2023-12-04/2023-12-10,0.016391828138121477,0.021074367779964322,3,~1 Week
Banking,2023-12-18/2023-12-24,0.016927932235111565,0.005625518948527434,1,~1 Week
Banking,2023-12-25/2023-12-31,-0.0071649253938506005,-0.014983399511299332,1,1-2 Weeks
Banking,2024-01-08/2024-01-14,0.016301093955792965,-0.04844750105627774,1,~2 Weeks
Banking,2024-01-15/2024-01-21,-0.03710918963369378,-0.020870112481252853,3,~1 Week
Banking,2024-01-22/2024-01-28,0.0154587250062619,-0.0013147666392966993,1,~1 Week
Banking,2024-01-29/2024-02-04,-0.016576304002505433,-0.0032934895213645667,1,~1 Week
Banking,2024-02-05/2024-02-11,-0.009866971453932,0.020601494444585065,2,1-2 Weeks
Banking,2024-02-12/2024-02-18,0.02659233311457014,0.02131285154905066,6,~1 Week
Banking,2024-02-19/2024-02-25,-0.0061197493962659505,0.0182038184994374,4,~2 Weeks
Banking,2024-02-26/2024-03-03,0.008902947963323133,0.008266330069109,4,~1 Week
Banking,2024-03-04/2024-03-10,-0.005202904938461283,-0.009527633709819266,2,1-2 Weeks
Banking,2024-03-25/2024-03-31,0.01918282326882687,0.03997315742365635,2,1-2 Weeks
Banking,2024-04-01/2024-04-07,0.01976220417621232,8.77424258648673e-05,7,~1 Week
Banking,2024-04-15/2024-04-21,0.023424495860592465,0.042994108856822734,2,1-2 Weeks
Banking,2024-04-29/2024-05-05,-0.031147821696754733,-0.01666435063886443,2,~1 Week
Banking,2024-05-06/2024-05-12,0.007504562083907899,0.03027473012258351,3,~2 Weeks
Banking,2024-05-13/2024-05-19,0.015649191814741996,0.038638647406230915,7,1-2 Weeks
Banking,2024-05-20/2024-05-26,0.018568098544926866,0.03150259103489014,5,1-2 Weeks
Banking,2024-05-27/2024-06-02,-0.0417430913595844,0.0087052125569547,1,~1 Week
Banking,2024-06-03/2024-06-09,0.0015504261406338992,0.04808962551102813,1,~2 Weeks
Banking,2024-06-10/2024-06-16,0.04653603918339303,0.07177460654424812,1,1-2 Weeks
Banking,2024-06-17/2024-06-23,0.050380879303298445,0.06684498830216247,3,~1 Week
Banking,2024-06-24/2024-06-30,0.0066782288255143275,-0.0021479186762741,7,~1 Week
Banking,2024-07-08/2024-07-14,-0.0021947048406795,-0.021844990457853184,4,~2 Weeks
Banking,2024-07-15/2024-07-21,-0.01795237664112108,-0.012758776184089589,3,~1 Week
Banking,2024-07-22/2024-07-28,0.0038083051355641494,-0.013009092218933968,2,~2 Weeks
Banking,2024-08-05/2024-08-11,-0.00043055755122546727,0.0171469791603703,1,~2 Weeks
Banking,2024-08-19/2024-08-25,0.014606690974558618,0.012322857827427508,4,~1 Week
Banking,2024-08-26/2024-09-01,0.0060326567863211,0.003916743445951133,1,~1 Week
Banking,2024-09-02/2024-09-08,0.02651959593285283,0.07837652749350633,1,~2 Weeks
Banking,2024-09-09/2024-09-15,0.017981474025287766,0.0632045144726202,2,~2 Weeks
Banking,2024-09-16/2024-09-22,-0.0054853490277394995,-0.07019839831428,1,~2 Weeks
Banking,2024-09-23/2024-09-29,-0.05637993718693522,-0.06404276133808491,7,~1 Week
Banking,2024-09-30/2024-10-06,-0.037689745351235086,-0.020445840747417083,4,~1 Week
Banking,2024-10-07/2024-10-13,0.014894686522287702,0.022963359374989608,5,1-2 Weeks
Banking,2024-10-14/2024-10-20,0.008897227489028466,0.018773875874319484,2,1-2 Weeks
Banking,2024-10-21/2024-10-27,0.01694846783360885,0.0161801865032027,2,~1 Week
Banking,2024-11-04/2024-11-10,-0.027089895993202533,0.0151213265759576,1,~1 Week
Banking,2024-11-11/2024-11-17,0.03637563938070958,0.044088977659517185,7,~1 Week
Banking,2024-11-18/2024-11-24,0.03181646208665052,0.05677088825111541,13,1-2 Weeks
Banking,2024-11-25/2024-12-01,0.020635879596086683,0.03035177001369845,2,~1 Week
Banking,2024-12-02/2024-12-08,0.013034295284030425,0.0017531500610502165,4,~1 Week
Banking,2024-12-16/2024-12-22,-0.0298855107715453,-0.03709734885595867,3,~1 Week
Banking,2024-12-23/2024-12-29,-0.022021796408121835,-0.05768062634175287,1,1-2 Weeks
Banking,2025-01-06/2025-01-12,-0.023122028533202735,-0.025336439892958758,3,~1 Week
Banking,2025-01-13/2025-01-19,-0.0029490274151195667,0.02725322687939823,1,~2 Weeks
Banking,2025-01-27/2025-02-02,0.017907349583372333,-0.0045224754190565,1,~1 Week
Banking,2025-02-03/2025-02-09,-0.014060059516780457,-0.014657274802273733,3,~1 Week
Banking,2025-02-10/2025-02-16,0.003372747723977833,-0.015334571407999917,2,~2 Weeks
Banking,2025-02-17/2025-02-23,-0.015145769627916812,-0.01654711630762807,8,~1 Week
Banking,2025-02-24/2025-03-02,-0.0031028385973962663,0.005110708133954022,3,1-2 Weeks
Banking,2025-03-03/2025-03-09,0.018131994566844365,0.0833103766493085,3,~2 Weeks
Banking,2025-03-17/2025-03-23,0.018594671413012298,-0.0210006617000582,1,~1 Week
Banking,2025-03-24/2025-03-30,-0.02317300381171198,-0.012135128613250444,3,~1 Week
Banking,2025-03-31/2025-04-06,0.0006545979049716532,0.07221069888428092,5,~2 Weeks
Banking,2025-04-07/2025-04-13,0.06241707176342057,0.0956917024904476,1,~1 Week
Banking,2025-04-14/2025-04-20,0.0418644662136206,0.04435384569671263,4,~1 Week
Banking,2025-04-21/2025-04-27,-0.0009571803610231414,0.0027829515677522333,4,~2 Weeks
Banking,2025-04-28/2025-05-04,-0.024381267671125532,0.009239477804731867,1,~1 Week
Banking,2025-05-05/2025-05-11,0.0345056877841488,0.033573313220813965,4,~1 Week
Banking,2025-05-12/2025-05-18,0.00020880479922001313,0.005732251549239727,5,~2 Weeks
Banking,2025-05-19/2025-05-25,0.004007678842527434,0.011915486950742321,5,~2 Weeks
Banking,2025-05-26/2025-06-01,0.009337149276549451,-0.00702491505194095,2,~1 Week
Banking,2025-06-02/2025-06-08,-0.0012606889848363464,-0.0072646066577789,5,~2 Weeks
Banking,2025-06-23/2025-06-29,0.01342916782654109,0.009231141572524944,6,~1 Week
Banking,2025-07-07/2025-07-13,-0.005215106970816699,0.015853388401641234,1,~2 Weeks
Banking,2025-07-14/2025-07-20,0.017309823632206976,0.014529476947341777,6,~1 Week
Banking,2025-07-21/2025-07-27,-0.0011967493439156666,-0.021136708163721447,2,~2 Weeks
Banking,2025-07-28/2025-08-03,-0.018103143537251065,-0.006595178300048633,2,~1 Week
Banking,2025-08-04/2025-08-10,0.011707180354628801,0.0010999244803915665,1,~1 Week
Banking,2025-08-18/2025-08-24,-0.024921535202701767,-0.02645120620237501,3,~1 Week
Banking,2025-08-25/2025-08-31,0.006241033981049666,0.013373829046445884,2,1-2 Weeks
Banking,2025-09-22/2025-09-28,-0.006288706638781647,0.013463179254746466,5,1-2 Weeks
Banking,2025-09-29/2025-10-05,0.022652112976476697,0.03636060222477238,3,1-2 Weeks
Banking,2025-10-06/2025-10-12,0.01750719545095315,0.017368540542272208,8,~1 Week
Banking,2025-10-13/2025-10-19,0.0011510173878859736,-0.005597443164713727,5,~2 Weeks
Banking,2025-10-20/2025-10-26,-0.0017526285114351557,-0.021713789202828133,3,~2 Weeks
Banking,2025-10-27/2025-11-02,-0.0109259801723264,0.002532344816489467,1,~1 Week
Banking,2025-11-03/2025-11-09,0.013930056077444682,0.022984435056305205,6,1-2 Weeks
Banking,2025-11-10/2025-11-16,0.005434550974870667,0.012339733343130488,3,1-2 Weeks
Banking,2025-11-17/2025-11-23,0.0034957807111004996,0.007967254968394073,12,1-2 Weeks
Banking,2025-11-24/2025-11-30,0.0075730129076119505,0.003979235329159592,4,~1 Week
Banking,2025-12-01/2025-12-07,-0.007367479154379753,-0.012483010761047053,5,1-2 Weeks
Banking,2025-12-08/2025-12-14,-0.0081219157167838,-0.008006763230809233,2,~1 Week
Banking,2025-12-15/2025-12-21,-0.0018524278787097888,0.0017491399132416666,3,~1 Week
Banking,2026-01-05/2026-01-11,-0.0052022522511372,-0.027846350872789333,2,~2 Weeks
Banking,2026-01-12/2026-01-18,-0.02528227100257645,-0.01367725365949915,4,~1 Week
Banking,2026-01-26/2026-02-01,0.020229852689934148,0.011280219215202733,4,~1 Week
Banking,2026-02-02/2026-02-08,-0.0094733153711111,-0.005759027819002612,3,~1 Week
Banking,2026-02-09/2026-02-15,-0.0021480795320301766,-0.007264014980583256,6,~2 Weeks
Banking,2026-02-16/2026-02-22,-0.006666240125856638,-0.05181149646447378,6,~2 Weeks
Banking,2026-02-23/2026-03-01,-0.041646619034490816,-0.08838556023369129,7,1-2 Weeks
Banking,2026-03-02/2026-03-08,-0.052907659208234786,-0.07346243266696217,4,~1 Week
Banking,2026-03-09/2026-03-15,-0.0195798494845363,-0.06820763120455867,2,~2 Weeks
Banking,2026-03-16/2026-03-22,-0.051121202957392434,0.0465077323945502,3,~1 Week
Banking,2026-03-23/2026-03-29,-0.015318102698409088,0.049039360834341,15,~2 Weeks
Banking,2026-03-30/2026-04-05,0.08885792207265714,0.10278924129586582,4,~1 Week
Banking,2026-04-06/2026-04-12,0.025313289546177137,,4,~2 Weeks
Broad Market,2016-05-16/2016-05-22,0.039264038015879424,0.04402758114794515,2,~1 Week
Broad Market,2016-05-23/2016-05-29,0.008648270718101874,0.004152036826680075,1,~1 Week
Broad Market,2016-05-30/2016-06-05,-0.010485582771616,-0.0185617820055345,1,1-2 Weeks
Broad Market,2016-06-06/2016-06-12,-0.021360653598846376,-0.005052378990907051,1,~1 Week
Broad Market,2016-06-20/2016-06-26,-0.01968360766839733,-0.005798119706223387,2,~1 Week
Broad Market,2016-06-27/2016-07-03,0.022526890816741425,0.05217137329172755,1,1-2 Weeks
Broad Market,2016-07-11/2016-07-17,0.0018185059619906,0.01265301479573155,1,~2 Weeks
Broad Market,2016-08-15/2016-08-21,-0.006014536674765425,0.011031189996024201,1,1-2 Weeks
Broad Market,2016-08-22/2016-08-28,0.0171910624168145,0.007821589657322374,1,~1 Week
Broad Market,2016-09-12/2016-09-18,-0.00046853152664197493,-0.0038191530339807996,1,~2 Weeks
Broad Market,2016-09-26/2016-10-02,0.008127253168574988,-0.002239956078562969,4,~1 Week
Broad Market,2016-10-03/2016-10-09,-0.005055793462245967,0.0015447182957370996,3,~1 Week
Broad Market,2016-10-10/2016-10-16,0.0108782933854909,0.005976924301184124,1,~1 Week
Broad Market,2016-10-17/2016-10-23,0.007812248563471175,-0.009081575856294863,2,~1 Week
Broad Market,2016-10-24/2016-10-30,-0.01021754737263525,-0.019333703738206053,1,1-2 Weeks
Broad Market,2016-10-31/2016-11-06,0.01121828130022035,-0.007315259052681799,2,~1 Week
Broad Market,2016-11-07/2016-11-13,-0.017834882963009557,-0.014270595917642818,4,~1 Week
Broad Market,2016-11-14/2016-11-20,-0.004955664627317586,-0.000711013250697859,11,~1 Week
Broad Market,2016-11-21/2016-11-27,0.009870859724460975,0.018428983357009574,4,1-2 Weeks
Broad Market,2016-11-28/2016-12-04,0.012818817835768364,0.02551082605901298,7,1-2 Weeks
Broad Market,2016-12-05/2016-12-11,0.023844131776475326,0.0199415972078002,1,~1 Week
Broad Market,2016-12-12/2016-12-18,-0.007317107815043,0.006948973782185,1,~1 Week
Broad Market,2016-12-19/2016-12-25,-0.009731392409492275,0.0087656620707205,1,~1 Week
Broad Market,2017-01-02/2017-01-08,0.009614345658841601,0.005149975934045275,1,~1 Week
Broad Market,2017-01-09/2017-01-15,0.003135054622981425,0.022567557471977272,1,~2 Weeks
Broad Market,2017-01-16/2017-01-22,0.014527971644491933,0.01983760326460981,3,~1 Week
Broad Market,2017-02-06/2017-02-12,0.007700987202572351,0.015883544645012973,1,1-2 Weeks
Broad Market,2017-02-20/2017-02-26,0.00395953477250795,-7.409268832512519e-05,1,~1 Week
Broad Market,2017-02-27/2017-03-05,-0.002014435496978625,0.012143365364861231,4,~2 Weeks
Broad Market,2017-03-20/2017-03-26,0.011948946509721675,0.011472141974699425,1,~1 Week
Broad Market,2017-03-27/2017-04-02,0.0122188477673043,0.004093692633118225,2,~1 Week
Broad Market,2017-04-03/2017-04-09,-0.005594715138304264,-0.013588934232948775,2,1-2 Weeks
Broad Market,2017-04-17/2017-04-23,0.021781253582368407,0.026481405199313832,3,~1 Week
Broad Market,2017-04-24/2017-04-30,0.0070721330357501,0.015291518350224,1,1-2 Weeks
Broad Market,2017-05-01/2017-05-07,0.0060479441767848745,0.005547272118450675,2,~1 Week
Broad Market,2017-05-22/2017-05-28,0.0109769714258121,0.017400192874155125,1,1-2 Weeks
Broad Market,2017-05-29/2017-06-04,0.004260945290378163,0.0032716637091054373,2,~1 Week
Broad Market,2017-06-19/2017-06-25,-0.01017237098858485,-0.0033908809395587994,2,~1 Week
Broad Market,2017-06-26/2017-07-02,-0.0018230072029236121,0.006723390547369237,2,~2 Weeks
Broad Market,2017-07-03/2017-07-09,0.020137494874075925,0.017341322386452175,2,~1 Week
Broad Market,2017-07-10/2017-07-16,0.0007618942779310249,0.005239886981342675,2,~2 Weeks
Broad Market,2017-07-17/2017-07-23,-0.003811454987703725,-0.000685086670496075,1,~1 Week
Broad Market,2017-07-24/2017-07-30,0.004669405102044799,-0.0222321378209698,1,~2 Weeks
Broad Market,2017-07-31/2017-08-06,0.0015958868584433,-0.014699576917483774,1,~2 Weeks
Broad Market,2017-08-21/2017-08-27,0.008227986908718675,0.010101693064989776,1,~1 Week
Broad Market,2017-08-28/2017-09-03,0.0061079995868144246,0.0245424784839169,1,~2 Weeks
Broad Market,2017-09-04/2017-09-10,0.018481283462076323,0.023563526681036,1,~1 Week
Broad Market,2017-09-25/2017-10-01,0.015187297706931176,0.023131858888345905,4,~1 Week
Broad Market,2017-10-02/2017-10-08,0.00743312655096279,0.0163107573252564,2,1-2 Weeks
Broad Market,2017-10-09/2017-10-15,0.0037744743385175372,0.017447896075181026,3,~2 Weeks
Broad Market,2017-10-16/2017-10-22,0.010323898291434387,0.025073823411308836,2,1-2 Weeks
Broad Market,2017-10-30/2017-11-05,-0.00949782264105925,-0.015248664825079826,1,1-2 Weeks
Broad Market,2017-11-06/2017-11-12,-0.007506373461896532,0.0014717148647748063,4,~1 Week
Broad Market,2017-11-13/2017-11-19,0.010096317598363902,0.01093555105801199,9,~1 Week
Broad Market,2017-11-20/2017-11-26,-0.0003289947692746322,-0.002605056415745819,7,~2 Weeks
Broad Market,2017-11-27/2017-12-03,-0.003567038494498925,0.0026235624732763247,4,~1 Week
Broad Market,2017-12-04/2017-12-10,0.0128324772575914,0.02511468931738065,1,1-2 Weeks
Broad Market,2017-12-11/2017-12-17,0.009826326320252437,0.008042189871067388,2,~1 Week
Broad Market,2018-01-15/2018-01-21,0.0146528226629992,-0.026914124441498124,1,1-2 Weeks
Broad Market,2018-02-12/2018-02-18,0.0009726514084354501,0.0114884906326756,1,~2 Weeks
Broad Market,2018-02-19/2018-02-25,-0.004363842323686725,-0.0064364832100225,1,~1 Week
Broad Market,2018-02-26/2018-03-04,-0.030046251639846477,-0.009814726231402175,2,~1 Week
Broad Market,2018-03-05/2018-03-11,0.014626954416415438,-0.006549570838973588,2,~1 Week
Broad Market,2018-03-26/2018-04-01,-0.0009412709685089502,0.024267288343493426,1,~2 Weeks
Broad Market,2018-04-02/2018-04-08,0.018414982643668063,0.02996264360601024,2,1-2 Weeks
Broad Market,2018-04-16/2018-04-22,-0.002300334078941225,0.0065799482780238,2,~2 Weeks
Broad Market,2018-04-30/2018-05-06,0.01845219131008595,0.008689954661276025,1,~1 Week
Broad Market,2018-05-07/2018-05-13,0.00910462728858065,-0.00207037488479105,1,~1 Week
Broad Market,2018-05-14/2018-05-20,-0.009993266185931842,-0.007883128792807526,3,~1 Week
Broad Market,2018-05-21/2018-05-27,0.0025271369507490005,0.0098048260508934,1,~2 Weeks
Broad Market,2018-05-28/2018-06-03,0.011850543965668425,0.020734560629916077,1,1-2 Weeks
Broad Market,2018-06-18/2018-06-24,-0.017597866873727826,-0.009569424969533774,1,~1 Week
Broad Market,2018-06-25/2018-07-01,0.008144880941116076,0.0244559833940321,1,~2 Weeks
Broad Market,2018-07-16/2018-07-22,0.010171896426211063,0.013440114174264712,2,~1 Week
Broad Market,2018-08-20/2018-08-26,0.0069585496491614,-0.006965360495174175,1,~1 Week
Broad Market,2018-09-10/2018-09-16,-0.0052691389365594745,-0.010721797110240976,1,1-2 Weeks
Broad Market,2018-09-24/2018-09-30,-0.03602743287394795,-0.056704842157524846,1,1-2 Weeks
Broad Market,2018-10-01/2018-10-07,-0.04472145566404794,-0.03913171848009631,3,~1 Week
Broad Market,2018-10-15/2018-10-21,-0.028471024489135452,-0.019476288471484606,3,~1 Week
Broad Market,2018-10-22/2018-10-28,0.01859968682665785,0.03648761290347335,1,1-2 Weeks
Broad Market,2018-11-05/2018-11-11,-0.00368777167448285,-0.014549885237724176,1,~2 Weeks
Broad Market,2018-11-12/2018-11-18,-0.013256376854611944,0.009881794907576938,8,~1 Week
Broad Market,2018-11-19/2018-11-25,0.029700842697256574,0.00016826013429899894,2,~1 Week
Broad Market,2018-11-26/2018-12-02,0.006348172079561927,-0.02189245155498901,9,~2 Weeks
Broad Market,2018-12-03/2018-12-09,-0.0212424964552153,-0.026181871120917237,7,~1 Week
Broad Market,2018-12-10/2018-12-16,-0.025690606265248574,-0.00915491706517295,3,~1 Week
Broad Market,2018-12-17/2018-12-23,-0.020832070265142402,-0.0193312270080605,1,~1 Week
Broad Market,2019-01-07/2019-01-13,0.00647068221753985,0.010485508535212913,2,1-2 Weeks
Broad Market,2019-01-28/2019-02-03,-0.004324800555669975,-0.0034115199697973,1,~1 Week
Broad Market,2019-02-04/2019-02-10,-0.010339162029069633,0.0004973680170533162,3,~1 Week
Broad Market,2019-02-11/2019-02-17,0.0010080370355272997,0.013073642843493962,2,~2 Weeks
Broad Market,2019-02-18/2019-02-24,0.007132926624708849,0.012524626073000256,3,1-2 Weeks
Broad Market,2019-02-25/2019-03-03,0.008084693752975075,0.033441202723116376,2,~2 Weeks
Broad Market,2019-03-04/2019-03-10,0.025340032703628786,0.023665773522643638,2,~1 Week
Broad Market,2019-03-11/2019-03-17,0.020281544651237562,0.0097019290391437,2,~1 Week
Broad Market,2019-03-25/2019-03-31,0.02256225988405924,0.023000308551790718,6,~1 Week
Broad Market,2019-04-01/2019-04-07,0.0021794418249448315,0.010269477741056587,4,~2 Weeks
Broad Market,2019-04-08/2019-04-14,0.008685803844718084,0.016168045148264983,5,1-2 Weeks
Broad Market,2019-04-15/2019-04-21,-0.000998861511466075,-0.004081043519285199,1,~2 Weeks
Broad Market,2019-04-29/2019-05-05,-0.02738944737625174,-0.0299882289348503,2,~1 Week
Broad Market,2019-05-06/2019-05-12,-0.0020858276058468143,0.014687686732414976,7,~2 Weeks
Broad Market,2019-05-13/2019-05-19,0.016332578629746273,0.016588951605525763,8,~1 Week
Broad Market,2019-05-20/2019-05-26,0.0021389972757994502,0.006761210161123068,4,~2 Weeks
Broad Market,2019-05-27/2019-06-02,0.0017279577551785814,0.01116813199075205,4,~2 Weeks
Broad Market,2019-06-03/2019-06-09,0.008771721887879691,0.005653757261089874,3,~1 Week
