date,sentiment
2020-11-16,0.0816694725
2020-11-17,0.079688707
2020-11-19,0.165024718
2020-11-20,0.335477458
2020-11-23,0.235597586
2020-11-24,0.205504742
2020-11-26,0.097817224
2020-11-27,0.077629213
2020-11-29,0.17329077425
2020-12-01,0.430073185
2020-12-04,0.052063490000000004
2020-12-11,0.689562455
2020-12-14,-0.055574847999999955
2020-12-16,0.15477544299999998
2020-12-17,0.49454473699999996
2020-12-18,0.05873793
2020-12-27,-0.036433479
2021-01-08,0.09414262600000001
2021-01-12,0.164799357
2021-01-13,0.2584748215
2021-01-31,-0.064820175
2021-02-10,-0.9360696940000001
2021-02-16,0.41803605400000005
2021-02-18,0.112004558
2021-02-22,0.7811639100000001
2021-02-24,0.0673621365
2021-02-25,0.08295947199999999
2021-02-28,-0.06348528025
2021-03-01,0.5885218080000001
2021-03-02,0.7525923299999999
2021-03-18,0.472171832
2021-03-22,0.7233749300000001
2021-03-23,-0.4483817585
2021-03-25,0.11722854600000002
2021-03-29,0.078958978
2021-03-30,0.172957523
2021-04-14,0.1986923705
2021-04-25,-0.2503524815
2021-05-03,0.8162008169999999
2021-05-05,0.179634088
2021-05-11,0.9209099909999999
2021-05-12,0.2845659985
2021-05-13,0.177181244
2021-05-17,0.637513958
2021-05-24,0.589445482
2021-05-26,0.41622896800000003
2021-05-30,-0.24518686899999997
2021-06-01,0.12662732999999998
2021-06-03,0.08080558
2021-06-23,0.385987648
2021-06-27,-0.02296358675
2021-06-28,0.719142047
2021-07-11,0.639745405
2021-07-25,0.09247071899999999
2021-07-30,0.47975413999999994
2021-08-03,0.27045887199999996
2021-08-04,0.10232117
2021-08-05,0.09942907
2021-08-17,0.7608169185
2021-08-27,-0.914681229
2021-08-29,0.03866972075
2021-09-09,0.749107753
2021-09-24,0.6259163329999999
2021-09-26,-0.026649653500000006
2021-09-27,0.67934121
2021-09-28,0.73892086
2021-10-05,-0.15344332
2021-10-07,-0.099824444
2021-10-12,0.126793084
2021-10-13,0.164189514
2021-10-18,0.408084143
2021-10-19,-0.1285262645
2021-10-20,0.139312796
2021-10-22,0.237708476
2021-10-24,0.469401774
2021-11-08,0.14951109466666665
2021-11-09,-0.421995862
2021-11-12,0.063316665
2021-11-15,0.04856217500000001
2021-11-17,0.5040395815000001
2021-11-18,0.204379735
2021-11-19,0.3151294903333333
2021-11-22,0.710600369
2021-11-24,-0.88519205
2021-11-25,0.28274032699999996
2021-11-26,0.0004426140000000009
2021-11-28,0.058036424249999996
2021-11-29,0.14401491633333333
2021-11-30,-0.9548725085
2021-12-02,0.14002704
2021-12-08,-0.17730110999999996
2021-12-10,0.16645638699999998
2021-12-17,0.055547472
2021-12-26,0.47035672024999997
2022-01-30,0.1425972925
2022-02-18,0.27223863899999995
2022-02-21,-0.060340379999999985
2022-02-24,0.16792303
2022-02-27,0.19591301499999997
2022-03-18,0.171959864
2022-03-21,0.150041894
2022-03-24,0.20170633899999998
2022-03-27,0.57483487975
2022-04-05,0.085607322
2022-04-24,0.054421733750000006
2022-05-06,0.09787598
2022-05-24,0.104434917
2022-05-25,0.14944569900000002
2022-05-29,0.457261134
2022-05-30,0.442791744
2022-06-03,0.204304584
2022-06-17,0.080860901
2022-06-18,0.791164582
2022-06-23,0.145321134
2022-06-26,0.180502941625
2022-07-08,0.10198258199999999
2022-07-14,0.08657545
2022-07-19,0.170971688
2022-07-31,0.12638078775
2022-08-06,0.73727041
2022-08-17,0.1119926045
2022-08-26,-0.080654059
2022-08-28,-0.038810723750000005
2022-08-29,0.09968911949999999
2022-09-07,-0.4037628725
2022-09-09,0.16786843699999998
2022-09-25,0.192079473
2022-09-28,0.2510009875
2022-09-30,0.08831781124999999
2022-10-04,0.45569577
2022-10-06,0.0917754485
2022-10-10,-0.6489489399999999
2022-10-12,0.1400349495
2022-10-14,0.29048903400000003
2022-10-20,0.11754289399999998
2022-10-30,0.085069079
2022-11-04,-0.25104371450000007
2022-11-07,0.842712304
2022-11-09,0.180204483
2022-11-11,0.10345163800000001
2022-11-14,0.046712562000000006
2022-11-15,0.231478786
2022-11-16,0.082794247
2022-11-17,0.389365917
2022-11-18,-0.06322569
2022-11-24,-0.09185795
2022-11-27,0.07319635375
2022-11-28,0.222817119
2022-11-30,0.1679362125
2022-12-01,0.049388346
2022-12-07,0.145651193
2022-12-08,-0.013529330000000006
2022-12-20,0.080691242
2022-12-25,0.102384218
2023-01-06,0.251293344
2023-01-10,0.146351642
2023-01-19,-0.909986714
2023-01-20,0.33963856
2023-01-21,0.074223543
2023-01-29,0.036394176
2023-02-07,0.5671806460000001
2023-02-08,0.14734445000000002
2023-02-10,0.197055709
2023-02-13,0.285977843
2023-02-15,-0.249554856
2023-02-16,0.195541404
2023-02-24,0.134140672
2023-02-26,0.12898301975
2023-02-27,0.073069198
2023-03-02,-0.23906198
2023-03-03,0.22066772250000002
2023-03-09,0.11861120399999998
2023-03-14,0.08452491499999999
2023-03-26,0.040599724000000004
2023-03-27,0.097740589
2023-03-29,0.053954581
2023-03-31,-0.057475216499999995
2023-04-04,0.198711833
2023-04-14,-0.4182740015
2023-04-18,0.20442932900000002
2023-04-20,0.10505544700000001
2023-04-21,0.088510576
2023-04-30,-0.004383014750000004
2023-05-05,0.09023589
2023-05-11,-0.044732034999999996
2023-05-12,0.39678086549999997
2023-05-13,0.294833495
2023-05-15,0.49610584399999996
2023-05-18,-0.03848383
2023-05-19,0.39669622699999996
2023-05-24,0.475191041
2023-05-28,0.149696792
2023-05-31,0.115462149
2023-06-16,0.11816219
2023-06-22,0.24222692
2023-06-25,0.7060830889999999
2023-06-29,0.058901494
2023-07-10,0.41550119300000005
2023-07-13,0.14045272
2023-07-18,0.605491171
2023-07-30,-0.6679263664999999
2023-08-05,0.168260868
2023-08-07,0.19994294
2023-08-22,0.173233857
2023-08-25,-0.37494022000000005
2023-08-27,0.5175620630000001
2023-09-08,0.215634976
2023-09-15,-0.032525995
2023-09-22,0.409713655
2023-09-24,0.04921706249999999
2023-09-26,0.13410055399999998
2023-09-27,0.011483811
2023-09-28,0.1027797695
2023-10-02,0.183163031
2023-10-04,0.37709368
2023-10-07,0.07736103800000001
2023-10-09,0.4114016955
2023-10-10,0.181059523
2023-10-11,0.131431337
2023-10-17,0.069993313
2023-10-18,0.11404986133333334
2023-10-19,0.155372743
2023-10-25,0.11599759800000001
2023-10-26,0.141899833
2023-10-27,0.16818375500000002
2023-10-29,0.371554773
2023-11-02,-0.83575179
2023-11-06,0.245686737
2023-11-07,0.1008153425
2023-11-08,0.21319547733333333
2023-11-09,0.073368537
2023-11-13,0.037967824
2023-11-14,0.4169357965
2023-11-16,0.22522357366666668
2023-11-17,0.145321721
2023-11-21,0.04064373
2023-11-22,0.09855957600000001
2023-11-26,-0.01727065425
2023-11-27,-0.898939018
2023-11-28,0.35139038499999997
2023-11-30,0.13540181299999998
2023-12-01,0.5256018167500001
2023-12-04,0.5340881639999999
2023-12-05,0.080613665
2023-12-07,-0.938423301
2023-12-31,0.07233312925
2024-01-08,-0.49248293
2024-01-16,0.16305628999999996
2024-01-17,0.1077271405
2024-01-28,0.24351816225
2024-02-02,0.054872823
2024-02-07,0.193041478
2024-02-12,0.623663139
2024-02-13,0.030575369
2024-02-14,0.020159385999999998
2024-02-15,0.17421277599999999
2024-02-16,-0.28445446
2024-02-22,0.12601576133333334
2024-02-25,0.13926408875
2024-02-27,0.08334725325
2024-03-01,0.37123848449999997
2024-03-05,0.124230812
2024-03-07,0.08229372
2024-03-25,0.11950144
2024-03-27,0.511053455
2024-04-01,0.443152561
2024-04-02,0.175481721
2024-04-03,0.010950128666666654
2024-04-04,0.17234729299999998
2024-04-05,0.560868774
2024-04-16,0.251950132
2024-04-18,0.12515764000000001
2024-05-03,0.118617569
2024-05-04,0.041460574
2024-05-08,0.20195411500000002
2024-05-10,0.2357819665
2024-05-13,0.706753439
2024-05-14,0.51881078
2024-05-15,0.12108530999999999
2024-05-17,0.143580663
2024-05-18,0.062972936
2024-05-19,0.018572496
2024-05-20,0.069924581
2024-05-21,0.239125097
2024-05-24,0.029608446
2024-05-28,0.10120881899999999
2024-06-07,0.22235523899999998
2024-06-14,0.75869866
2024-06-17,0.3429567085
2024-06-18,0.525499191
2024-06-24,0.411486517
2024-06-25,0.37309604599999996
2024-06-26,-0.05762775999999997
2024-06-27,0.134327994
2024-06-30,0.05875916625
2024-07-09,0.279747473
2024-07-10,0.20364931549999998
2024-07-16,0.542774166
2024-07-17,0.24091746999999997
2024-07-18,-0.0437395
2024-07-24,0.0815612105
2024-07-28,0.140740534125
2024-08-10,0.19232543400000002
2024-08-19,0.074189091
2024-08-20,-0.09575783999999998
2024-08-23,-0.64193599
2024-08-25,0.49087767699999996
2024-08-28,0.7682538235
2024-09-06,0.005988643000000002
2024-09-10,0.1599158785
2024-09-20,-0.48501294
2024-09-24,-0.24075469
2024-09-25,0.2295843925
2024-09-26,0.19797598100000002
2024-09-29,0.08681288825
2024-09-30,0.3671708505
2024-10-01,0.084583587
2024-10-02,0.41289128999999997
2024-10-08,0.08327385925
2024-10-09,0.01164271
2024-10-10,-0.10859081300000001
2024-10-11,0.043456409
2024-10-14,0.0916662445
2024-10-18,0.213886823
2024-10-23,0.04566545600000001
2024-10-27,0.06556962125
2024-11-12,0.060594619
2024-11-14,0.03895172199999999
2024-11-15,-0.62613062
2024-11-16,-0.023951093
2024-11-18,0.18133569916666667
2024-11-19,0.31004676999999997
2024-11-20,0.18445138
2024-11-21,0.234604312
2024-11-22,-0.004817212666666667
2024-11-24,0.02969996925
2024-11-25,-0.09342169
2024-11-28,0.119453109
2024-12-02,0.77485399
2024-12-03,0.56078146
2024-12-04,0.668760909
2024-12-16,0.08963872049999999
2024-12-18,-0.13133012
2024-12-29,0.001625320000000003
2025-01-06,0.47069835750000005
2025-01-08,0.15948623199999998
2025-01-09,0.071777274
2025-01-19,-0.014271743999999998
2025-01-31,0.020519834
2025-02-04,0.462046498
2025-02-05,0.129248492
2025-02-07,0.6308177220000001
2025-02-11,0.020580277
2025-02-12,0.271390306
2025-02-17,0.4011432595
2025-02-18,0.19372187800000001
2025-02-19,0.390269821
2025-02-20,0.15474589500000002
2025-02-21,0.183056616
2025-02-23,0.04418783262499999
2025-02-25,0.2559956905
2025-02-27,0.425503346
2025-03-07,-0.037998422333333316
2025-03-21,-0.4035563200000001
2025-03-24,-0.024369330000000022
2025-03-25,0.771756498
2025-03-30,0.004418566249999998
2025-04-02,0.221387319
2025-04-03,0.3676521815
2025-04-04,0.35618827350000004
2025-04-07,0.036347136999999995
2025-04-14,0.08577249
2025-04-15,0.46527797499999995
2025-04-16,0.5641333030000001
2025-04-17,-0.011299404999999998
2025-04-22,0.2785751985
2025-04-23,0.2308969535
2025-04-27,-0.47794903525000004
2025-05-03,0.28891639100000005
2025-05-09,0.11919332825000001
2025-05-12,0.53674232
2025-05-14,-0.3517291405
2025-05-15,0.137871948
2025-05-19,0.220511093
2025-05-20,0.3255223105
2025-05-23,0.504845697
2025-05-25,0.4655040281666667
2025-05-29,0.6127318085
2025-06-01,0.232238118
2025-06-02,0.030999274
2025-06-03,0.224157948
2025-06-04,0.13658277600000002
2025-06-05,0.05087536199999999
2025-06-06,0.11551398500000001
2025-06-23,0.442721629
2025-06-24,0.069864596
2025-06-26,0.13924109399999998
2025-06-29,0.07886768699999999
2025-07-10,0.054723614
2025-07-15,0.098433981
2025-07-16,0.192399094
2025-07-17,0.03359696333333334
2025-07-22,0.283451621
2025-07-27,0.23414739275000002
2025-08-01,-0.329646545
2025-08-09,0.634687109
2025-08-19,0.700741281
2025-08-20,0.141566034
2025-08-22,0.749927094
2025-08-28,0.45003177000000005
2025-08-31,-0.809939811
2025-09-22,0.16920463900000002
2025-09-23,0.141911739
2025-09-25,0.178027922
2025-09-26,0.099744937
2025-09-29,0.36805927200000005
2025-09-30,0.659116215
2025-10-03,0.096017189
2025-10-07,0.014424797
2025-10-08,0.44057949799999996
2025-10-09,0.10854448350000001
2025-10-14,0.234979578
2025-10-15,0.005043505999999996
2025-10-16,-0.007980708333333333
2025-10-21,0.134219985
2025-10-22,0.039659408
2025-10-23,0.643587251
2025-10-30,0.038132386000000004
2025-11-03,0.229186369
2025-11-04,0.103135861
2025-11-06,-0.958350658
2025-11-07,0.16626644799999998
2025-11-11,0.5341805780000001
2025-11-14,0.15768905800000002
2025-11-17,0.3048730665
2025-11-18,0.1669037565
2025-11-19,0.08530560999999999
2025-11-20,0.153923633
2025-11-21,0.2368362283333334
2025-11-22,0.047658290000000006
2025-11-24,0.144272989
2025-12-01,0.099187651
2025-12-02,0.027562762
2025-12-03,0.4443710125
2025-12-08,-0.007331869999999997
2025-12-15,-0.018708943
2025-12-19,-0.506802068
2026-01-07,0.28526668099999997
2026-01-11,-0.11314466000000001
2026-01-14,0.03040633350000002
2026-01-16,0.211621846
2026-01-28,0.68853195
2026-01-30,-0.287329846
2026-02-04,0.421623243
2026-02-06,0.4114183365
2026-02-09,0.577459648
2026-02-11,-0.44199654
2026-02-12,0.5067915765
2026-02-14,-0.142834494
2026-02-16,0.12787140700000002
2026-02-17,-0.24773340000000005
2026-02-19,0.10842921266666666
2026-02-20,0.2463738495
2026-02-23,0.10715237257142858
2026-02-24,0.08234581349999999
2026-02-26,0.16107346457142854
2026-03-03,0.4303541006666667
2026-03-05,0.09986947125000001
2026-03-06,-0.88736632675
2026-03-09,-0.912541494
2026-03-12,0.1316277995
2026-03-20,-0.642797347
2026-03-21,0.07837189700000001
2026-03-23,0.511000877
2026-03-24,0.7261899533333334
2026-03-25,0.4262829055
2026-03-26,0.25515657979166667
2026-03-31,0.15563908525
2026-04-01,0.25895965200000004
2026-04-03,-0.24802343
2026-04-07,0.080896248
2026-04-08,0.0642591105
2026-04-09,-0.195666685
2026-04-10,0.17341156400000002
2026-04-14,0.125078123
2026-04-15,0.409606999
2026-04-16,-0.047648766999999995
2026-04-17,-0.21852269866666665
2026-04-21,0.07901012400000001
2026-05-01,0.071994517
2026-05-05,0.172934694
2026-05-08,0.137351742125
